location_id,location_name,sex_id,sex,age_group_id,age_group_name,measure,mean_1990_2015,lower_1990_2015,upper_1990_2015,mean_1990_2005,lower_1990_2005,upper_1990_2005,mean_2005_2015,lower_2005_2015,upper_2005_2015
150,Oman,3,Both,27,Age-standardized,Daily smoking prevalence,-0.007061624,-0.015998205,0.002075166,-0.019750927,-0.031997763,-0.007846837,0.011972331,-0.007111589,0.029935163
151,Qatar,1,Male,27,Age-standardized,Daily smoking prevalence,-0.001323185,-0.010921337,0.007526722,-0.015534415,-0.031395361,0.000561811,0.019993661,-0.002167329,0.041803021
151,Qatar,2,Female,27,Age-standardized,Daily smoking prevalence,-0.032087419,-0.052040268,-0.013680772,-0.060353387,-0.097872913,-0.025716968,0.010311534,-0.036762435,0.058152415
151,Qatar,3,Both,27,Age-standardized,Daily smoking prevalence,-0.0027557,-0.011500908,0.005491909,-0.021212699,-0.036467772,-0.006563463,0.024929799,0.004442795,0.045028243
152,Saudi Arabia,1,Male,27,Age-standardized,Daily smoking prevalence,0.02430555,0.020683777,0.028008776,0.035702728,0.029444054,0.042343996,0.007209782,-0.000234016,0.015586987
152,Saudi Arabia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.029276023,-0.039591473,-0.018828008,-0.048760463,-0.064992949,-0.031668641,-4.94E-05,-0.02186927,0.021900134
152,Saudi Arabia,3,Both,27,Age-standardized,Daily smoking prevalence,0.018046886,0.014561445,0.021513777,0.024953153,0.019099552,0.031238532,0.007687485,0.000372017,0.015557159
153,Syria,1,Male,27,Age-standardized,Daily smoking prevalence,-0.007608663,-0.015812464,0.000762928,-0.006029547,-0.018749831,0.007011285,-0.009977336,-0.026039958,0.006415541
153,Syria,2,Female,27,Age-standardized,Daily smoking prevalence,-0.012226253,-0.031288922,0.006350115,-0.011250244,-0.039676197,0.01895258,-0.013690267,-0.054610103,0.025009755
153,Syria,3,Both,27,Age-standardized,Daily smoking prevalence,-0.009057244,-0.017266113,-0.0008955,-0.007373267,-0.019973351,0.00520957,-0.011583209,-0.028587818,0.004835265
154,Tunisia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.004933874,-0.011070843,0.000917922,-0.002312911,-0.01083604,0.006354006,-0.008865319,-0.021314563,0.003576416
154,Tunisia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.023761034,-0.044927865,-0.004094224,-0.038696427,-0.067217506,-0.010278205,-0.001357944,-0.041184444,0.037736602
154,Tunisia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.007380272,-0.012940498,-0.001872227,-0.006230923,-0.014088372,0.002001416,-0.009104296,-0.020583112,0.002687272
155,Turkey,1,Male,27,Age-standardized,Daily smoking prevalence,-0.018676888,-0.023498928,-0.013990426,-0.013911368,-0.020383993,-0.007622993,-0.025825169,-0.035914056,-0.016301671
155,Turkey,2,Female,27,Age-standardized,Daily smoking prevalence,0.00100409,-0.010454444,0.014768828,0.003421887,-0.01381771,0.02290073,-0.002622605,-0.026306309,0.021203537
155,Turkey,3,Both,27,Age-standardized,Daily smoking prevalence,-0.013519113,-0.018419597,-0.008761702,-0.009820146,-0.016208444,-0.003527962,-0.019067565,-0.029540887,-0.009229906
156,United Arab Emirates,1,Male,27,Age-standardized,Daily smoking prevalence,-0.008426303,-0.01842718,0.001839023,-0.003204976,-0.018016946,0.010862956,-0.016258294,-0.037344743,0.004565704
156,United Arab Emirates,2,Female,27,Age-standardized,Daily smoking prevalence,-0.023356238,-0.045000102,-0.001700376,-0.039500512,-0.072587386,-0.005625127,0.000860172,-0.044580419,0.047580428
156,United Arab Emirates,3,Both,27,Age-standardized,Daily smoking prevalence,-0.007123368,-0.016737636,0.00266731,-0.002989255,-0.016848741,0.010163399,-0.013324538,-0.033524908,0.006814686
157,Yemen,1,Male,27,Age-standardized,Daily smoking prevalence,-0.007223193,-0.015883055,0.001534614,-0.002729863,-0.014234485,0.009270952,-0.013963188,-0.030396175,0.002279627
157,Yemen,2,Female,27,Age-standardized,Daily smoking prevalence,-0.009094049,-0.030546391,0.010827938,-0.010130972,-0.037225954,0.019857623,-0.007538666,-0.048474703,0.031592425
157,Yemen,3,Both,27,Age-standardized,Daily smoking prevalence,-0.00707666,-0.015303,0.001572302,-0.00354554,-0.015336403,0.007982651,-0.01237334,-0.029096233,0.002978868
158,South Asia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.017237805,-0.022631623,-0.012060123,-0.011168635,-0.019847637,-0.002807251,-0.026341561,-0.040426299,-0.012822841
158,South Asia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.006434538,-0.022870811,0.010342389,0.003746987,-0.022976223,0.027493916,-0.021706827,-0.059391223,0.015787655
158,South Asia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.016155953,-0.02145442,-0.011128644,-0.009699988,-0.018225458,-0.001829236,-0.025839901,-0.039472297,-0.012944764
159,South Asia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.017237805,-0.022631623,-0.012060123,-0.011168635,-0.019847637,-0.002807251,-0.026341561,-0.040426299,-0.012822841
159,South Asia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.006434538,-0.022870811,0.010342389,0.003746987,-0.022976223,0.027493916,-0.021706827,-0.059391223,0.015787655
159,South Asia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.016155953,-0.02145442,-0.011128644,-0.009699988,-0.018225458,-0.001829236,-0.025839901,-0.039472297,-0.012944764
160,Afghanistan,1,Male,27,Age-standardized,Daily smoking prevalence,0.004569481,-0.004064381,0.013089415,0.006266852,-0.007592699,0.020420093,0.002023423,-0.017484272,0.021171071
160,Afghanistan,2,Female,27,Age-standardized,Daily smoking prevalence,0.001045053,-0.019849537,0.022664877,-0.000879935,-0.034855895,0.030532083,0.003932535,-0.041631475,0.045987342
160,Afghanistan,3,Both,27,Age-standardized,Daily smoking prevalence,0.003937083,-0.004417064,0.012176969,0.005014045,-0.007627346,0.018770883,0.00232164,-0.015745029,0.019829044
161,Bangladesh,1,Male,27,Age-standardized,Daily smoking prevalence,0.002634853,-0.004152055,0.00967022,0.004241013,-0.004886261,0.014098955,0.000225612,-0.012141195,0.01312145
161,Bangladesh,2,Female,27,Age-standardized,Daily smoking prevalence,-0.028821325,-0.051808789,-0.004484022,-0.019075859,-0.052204005,0.016854314,-0.043439522,-0.097324155,0.006193888
161,Bangladesh,3,Both,27,Age-standardized,Daily smoking prevalence,4.77E-05,-0.006637155,0.006629622,0.002141673,-0.006378616,0.01152739,-0.003093323,-0.015241887,0.009665536
162,Bhutan,1,Male,27,Age-standardized,Daily smoking prevalence,-0.004661207,-0.015901782,0.007164968,-0.010515008,-0.029565012,0.010843536,0.004119495,-0.021136474,0.030186191
162,Bhutan,2,Female,27,Age-standardized,Daily smoking prevalence,0.002589382,-0.018158024,0.023737896,-0.002221254,-0.038811233,0.035597425,0.009805337,-0.033160094,0.054513168
162,Bhutan,3,Both,27,Age-standardized,Daily smoking prevalence,-0.00207781,-0.011968404,0.008160142,-0.007408189,-0.024234267,0.011546038,0.005917759,-0.016977014,0.02807934
163,India,1,Male,27,Age-standardized,Daily smoking prevalence,-0.020854771,-0.023401536,-0.018235033,-0.013971034,-0.018303696,-0.010018218,-0.03118038,-0.037481736,-0.024374016
163,India,2,Female,27,Age-standardized,Daily smoking prevalence,-0.002922529,-0.010070861,0.003482574,0.009758656,-0.002967552,0.021592623,-0.021944305,-0.037003189,-0.007231652
163,India,3,Both,27,Age-standardized,Daily smoking prevalence,-0.018958157,-0.021349341,-0.016475139,-0.011631708,-0.015775666,-0.00778009,-0.02994783,-0.035641048,-0.023817295
164,Nepal,1,Male,27,Age-standardized,Daily smoking prevalence,-0.016925473,-0.024136124,-0.009702675,-0.010913199,-0.019463137,-0.001915267,-0.025943885,-0.039767623,-0.010923276
164,Nepal,2,Female,27,Age-standardized,Daily smoking prevalence,-0.024779491,-0.039445765,-0.009345062,-0.009108775,-0.026625421,0.013262282,-0.048285566,-0.07721334,-0.022288587
164,Nepal,3,Both,27,Age-standardized,Daily smoking prevalence,-0.020034144,-0.026587233,-0.012691297,-0.010317261,-0.019139297,-0.000917652,-0.034609471,-0.047975212,-0.021284258
165,Pakistan,1,Male,27,Age-standardized,Daily smoking prevalence,-0.019704282,-0.027669899,-0.011453091,-0.010570071,-0.023398113,0.003491947,-0.033405602,-0.05045069,-0.016854476
165,Pakistan,2,Female,27,Age-standardized,Daily smoking prevalence,-0.00388103,-0.022971006,0.016275585,-0.007022181,-0.039300136,0.028736744,0.000830697,-0.034498133,0.038152441
165,Pakistan,3,Both,27,Age-standardized,Daily smoking prevalence,-0.017507128,-0.024726013,-0.009799043,-0.010653892,-0.022861725,0.0016827,-0.027786985,-0.043127295,-0.01229595
166,Sub-Saharan Africa,1,Male,27,Age-standardized,Daily smoking prevalence,-0.012245804,-0.014119414,-0.010367491,-0.014115574,-0.017065004,-0.011182009,-0.00944115,-0.013804359,-0.005406297
166,Sub-Saharan Africa,2,Female,27,Age-standardized,Daily smoking prevalence,-0.02490071,-0.03011854,-0.0195019,-0.032360088,-0.040873356,-0.023383208,-0.013711648,-0.023641007,-0.003076995
166,Sub-Saharan Africa,3,Both,27,Age-standardized,Daily smoking prevalence,-0.014231435,-0.01602379,-0.012434071,-0.017128885,-0.01989555,-0.014347124,-0.009885262,-0.013705377,-0.006139453
167,Central Sub-Saharan Africa,1,Male,27,Age-standardized,Daily smoking prevalence,0.001246477,-0.003374654,0.006305645,-0.000614209,-0.008978704,0.007863015,0.004037507,-0.006759349,0.014902197
167,Central Sub-Saharan Africa,2,Female,27,Age-standardized,Daily smoking prevalence,-0.008383189,-0.026615612,0.009713944,-0.010422688,-0.04106877,0.019954098,-0.005323942,-0.046317689,0.033560839
167,Central Sub-Saharan Africa,3,Both,27,Age-standardized,Daily smoking prevalence,0.000848206,-0.003785487,0.005598853,-0.001021368,-0.009028064,0.007118746,0.003652567,-0.007339456,0.014400875
168,Angola,1,Male,27,Age-standardized,Daily smoking prevalence,0.005413331,-0.001685738,0.0127911,0.00387525,-0.007907855,0.01478649,0.007720453,-0.007968918,0.022712501
168,Angola,2,Female,27,Age-standardized,Daily smoking prevalence,-0.006969187,-0.035255507,0.021626599,-0.011696115,-0.057269651,0.033491608,0.000121206,-0.059821974,0.057345279
168,Angola,3,Both,27,Age-standardized,Daily smoking prevalence,0.004163797,-0.003003561,0.011261243,0.002089812,-0.009556394,0.013379397,0.007274773,-0.00773247,0.021515958
169,Central African Republic,1,Male,27,Age-standardized,Daily smoking prevalence,0.003429854,-0.003922248,0.01074859,0.001857122,-0.010384086,0.01316929,0.005788952,-0.009895579,0.022279087
169,Central African Republic,2,Female,27,Age-standardized,Daily smoking prevalence,-0.008015161,-0.035712313,0.01897729,-0.01203447,-0.060838092,0.030469013,-0.001986198,-0.064697124,0.061237849
169,Central African Republic,3,Both,27,Age-standardized,Daily smoking prevalence,0.002166523,-0.004873735,0.009518479,0.00019012,-0.011213054,0.011504183,0.005131128,-0.010632754,0.020672016
170,Congo,1,Male,27,Age-standardized,Daily smoking prevalence,0.009366856,0.001142346,0.017310137,0.004777975,-0.006431556,0.016592886,0.016250176,0.000733146,0.033397552
170,Congo,2,Female,27,Age-standardized,Daily smoking prevalence,0.004704296,-0.023083245,0.035113107,0.000594645,-0.043374248,0.04722707,0.010868774,-0.050947487,0.071483336
170,Congo,3,Both,27,Age-standardized,Daily smoking prevalence,0.009051991,0.001300771,0.01686416,0.004547241,-0.006459776,0.016451357,0.015809115,0.000373951,0.03304692
171,Democratic Republic of the Congo,1,Male,27,Age-standardized,Daily smoking prevalence,-0.000691175,-0.007319418,0.006099577,-0.002615259,-0.01402988,0.008854145,0.002194951,-0.013026301,0.017160906
171,Democratic Republic of the Congo,2,Female,27,Age-standardized,Daily smoking prevalence,-0.010475886,-0.039238714,0.017826743,-0.010823892,-0.058590684,0.035937149,-0.009953876,-0.077054799,0.051251676
171,Democratic Republic of the Congo,3,Both,27,Age-standardized,Daily smoking prevalence,-0.000865936,-0.007484762,0.005630629,-0.002629922,-0.013621762,0.008598619,0.001780044,-0.013018978,0.01576299
172,Equatorial Guinea,1,Male,27,Age-standardized,Daily smoking prevalence,0.000295204,-0.007409948,0.008735532,-2.39E-05,-0.01213641,0.012436341,0.000773789,-0.016555868,0.01803283
172,Equatorial Guinea,2,Female,27,Age-standardized,Daily smoking prevalence,-0.003513174,-0.0327756,0.025072698,-0.005743696,-0.052826721,0.039485872,-0.000167392,-0.062052786,0.062291324
172,Equatorial Guinea,3,Both,27,Age-standardized,Daily smoking prevalence,-0.000110209,-0.008045148,0.00824068,-0.000472995,-0.013049906,0.012587901,0.000433971,-0.016895842,0.017848792
173,Gabon,1,Male,27,Age-standardized,Daily smoking prevalence,0.004348208,-0.002369022,0.011539702,0.006479237,-0.005025136,0.017523373,0.001151664,-0.013589587,0.016287711
173,Gabon,2,Female,27,Age-standardized,Daily smoking prevalence,-0.001573973,-0.028633,0.026374901,-0.00033345,-0.043933138,0.042024571,-0.003434757,-0.060621802,0.054330841
173,Gabon,3,Both,27,Age-standardized,Daily smoking prevalence,0.004795645,-0.002588133,0.011762364,0.006964817,-0.005129411,0.018322157,0.001541887,-0.012574795,0.016454913
174,Eastern Sub-Saharan Africa,1,Male,27,Age-standardized,Daily smoking prevalence,-0.009199254,-0.012477341,-0.005990653,-0.006677978,-0.011369682,-0.00164561,-0.01298117,-0.019230336,-0.00658555
174,Eastern Sub-Saharan Africa,2,Female,27,Age-standardized,Daily smoking prevalence,-0.013312373,-0.017086938,-0.009544912,-0.013045056,-0.018974017,-0.006652432,-0.013713349,-0.021775659,-0.005584828
174,Eastern Sub-Saharan Africa,3,Both,27,Age-standardized,Daily smoking prevalence,-0.009539025,-0.012354999,-0.006759532,-0.007312359,-0.011470965,-0.002761164,-0.012879023,-0.018453013,-0.007041075
175,Burundi,1,Male,27,Age-standardized,Daily smoking prevalence,-0.009199424,-0.01991448,0.001953925,-0.013399082,-0.030944878,0.003235425,-0.002899935,-0.028105304,0.023100363
175,Burundi,2,Female,27,Age-standardized,Daily smoking prevalence,-0.0110536,-0.024431719,0.001701286,-0.014747087,-0.034261353,0.005082212,-0.00551337,-0.031919349,0.021089461
175,Burundi,3,Both,27,Age-standardized,Daily smoking prevalence,-0.009016458,-0.018938305,0.000945214,-0.012831243,-0.02882153,0.002363951,-0.00329428,-0.026721591,0.020256093
176,Comoros,1,Male,27,Age-standardized,Daily smoking prevalence,-0.001831116,-0.011509921,0.008807994,-0.000531201,-0.016553817,0.017474417,-0.003780987,-0.027573595,0.018768735
176,Comoros,2,Female,27,Age-standardized,Daily smoking prevalence,-0.008041007,-0.01945526,0.005182274,-0.010163573,-0.027899586,0.009671528,-0.00485716,-0.030563544,0.020306099
176,Comoros,3,Both,27,Age-standardized,Daily smoking prevalence,-0.002097826,-0.010846447,0.007895855,-0.001029814,-0.015980907,0.01514669,-0.003699845,-0.025309691,0.017020246
177,Djibouti,1,Male,27,Age-standardized,Daily smoking prevalence,-0.005154277,-0.015281869,0.00467402,-0.004792005,-0.018492384,0.009771708,-0.005697686,-0.024712479,0.012249434
177,Djibouti,2,Female,27,Age-standardized,Daily smoking prevalence,0.00025593,-0.012152115,0.01276827,0.00053307,-0.019508403,0.019288275,-0.00015978,-0.024339899,0.025806973
177,Djibouti,3,Both,27,Age-standardized,Daily smoking prevalence,-0.004632636,-0.013943401,0.003954951,-0.004298764,-0.017257599,0.008766468,-0.005133444,-0.022255825,0.0111844
178,Eritrea,1,Male,27,Age-standardized,Daily smoking prevalence,-0.009462696,-0.020919463,0.001750186,-0.009128535,-0.024497826,0.005354128,-0.009963936,-0.032001629,0.011213156
178,Eritrea,2,Female,27,Age-standardized,Daily smoking prevalence,-0.016520685,-0.028796162,-0.004652349,-0.016268969,-0.034710281,0.002109597,-0.016898258,-0.041780557,0.006887451
178,Eritrea,3,Both,27,Age-standardized,Daily smoking prevalence,-0.009583775,-0.020136707,0.000975187,-0.009360513,-0.023597352,0.004493623,-0.009918669,-0.03061421,0.010164158
179,Ethiopia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.004320543,-0.016506657,0.008120556,-0.008907312,-0.027001025,0.009597683,0.002559608,-0.02149494,0.026130628
179,Ethiopia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.015490217,-0.027583469,-0.0034745,-0.01350254,-0.032147419,0.004355586,-0.018471735,-0.043157317,0.005602108
179,Ethiopia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.00561652,-0.016829794,0.005576779,-0.009548597,-0.026295153,0.00653946,0.000281595,-0.020899221,0.021232212
180,Kenya,1,Male,27,Age-standardized,Daily smoking prevalence,-0.008389598,-0.010368277,-0.006357005,-0.004949343,-0.008286296,-0.001689463,-0.01354998,-0.018468037,-0.009311566
180,Kenya,2,Female,27,Age-standardized,Daily smoking prevalence,-0.017496934,-0.019541688,-0.015085704,-0.01342003,-0.016771637,-0.009890656,-0.023612289,-0.028256886,-0.019001296
180,Kenya,3,Both,27,Age-standardized,Daily smoking prevalence,-0.008842656,-0.010697547,-0.006967839,-0.005276894,-0.008407419,-0.002140247,-0.014191301,-0.018719887,-0.010192475
181,Madagascar,1,Male,27,Age-standardized,Daily smoking prevalence,-0.015621397,-0.024674591,-0.006155578,-0.0116105,-0.023665378,0.000928415,-0.021637743,-0.041939646,-0.002769247
181,Madagascar,2,Female,27,Age-standardized,Daily smoking prevalence,-0.038396224,-0.050202094,-0.026225448,-0.037996091,-0.055106521,-0.019314623,-0.038996421,-0.063367009,-0.011387253
181,Madagascar,3,Both,27,Age-standardized,Daily smoking prevalence,-0.017997792,-0.026007742,-0.009193238,-0.01461073,-0.025453903,-0.00341397,-0.023078386,-0.041294642,-0.004901144
182,Malawi,1,Male,27,Age-standardized,Daily smoking prevalence,-0.012479519,-0.021508839,-0.003441349,-0.008609397,-0.022656649,0.004994227,-0.018284703,-0.037627719,-8.37E-06
182,Malawi,2,Female,27,Age-standardized,Daily smoking prevalence,-0.017494302,-0.030836644,-0.003844712,-0.01467103,-0.035088643,0.005377685,-0.021729212,-0.048836827,0.007757744
182,Malawi,3,Both,27,Age-standardized,Daily smoking prevalence,-0.012256742,-0.020635189,-0.003733014,-0.008214859,-0.021033065,0.003834638,-0.018319568,-0.035888635,-0.00153818
183,Mauritius,1,Male,27,Age-standardized,Daily smoking prevalence,-0.010032425,-0.015663842,-0.004163508,-0.018462911,-0.026252102,-0.009984178,0.002613304,-0.011529903,0.015495242
183,Mauritius,2,Female,27,Age-standardized,Daily smoking prevalence,-0.008046316,-0.030377315,0.014274062,-0.02508538,-0.059810337,0.008956234,0.01751228,-0.028596506,0.059824746
183,Mauritius,3,Both,27,Age-standardized,Daily smoking prevalence,-0.010179537,-0.015711613,-0.004735999,-0.019381842,-0.027222939,-0.012028097,0.003623919,-0.009065588,0.015520656
184,Mozambique,1,Male,27,Age-standardized,Daily smoking prevalence,-0.005162527,-0.014826091,0.004838033,0.005519981,-0.006530581,0.01857991,-0.02118629,-0.039044436,-0.004596944
184,Mozambique,2,Female,27,Age-standardized,Daily smoking prevalence,-0.014954023,-0.027359391,-0.00249275,-0.00549048,-0.023030402,0.012035421,-0.029149337,-0.051590439,-0.007190174
184,Mozambique,3,Both,27,Age-standardized,Daily smoking prevalence,-0.006146884,-0.014239695,0.00244494,0.004108455,-0.006146626,0.014894476,-0.021529891,-0.036151242,-0.006691753
185,Rwanda,1,Male,27,Age-standardized,Daily smoking prevalence,-0.012202188,-0.021648122,-0.002642662,-0.012786532,-0.027889088,0.001789079,-0.011325672,-0.030584877,0.008576572
185,Rwanda,2,Female,27,Age-standardized,Daily smoking prevalence,0.000790945,-0.009790102,0.012534426,-0.002932228,-0.021724217,0.015155784,0.006375704,-0.018180061,0.030227209
185,Rwanda,3,Both,27,Age-standardized,Daily smoking prevalence,-0.010128976,-0.017244641,-0.002214563,-0.012405059,-0.024871679,0.000284444,-0.006714851,-0.022362748,0.010513008
186,Seychelles,1,Male,27,Age-standardized,Daily smoking prevalence,-0.002312871,-0.010078083,0.005228938,-0.00264157,-0.013825359,0.008508996,-0.001819822,-0.01610929,0.012470216
186,Seychelles,2,Female,27,Age-standardized,Daily smoking prevalence,0.00560508,-0.01681653,0.027119678,-0.000312279,-0.033184007,0.033294477,0.014481118,-0.032043211,0.056389034
186,Seychelles,3,Both,27,Age-standardized,Daily smoking prevalence,-0.000594451,-0.00783346,0.006239367,-0.002120619,-0.012912279,0.007532548,0.0016948,-0.012183314,0.01462664
187,Somalia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.010527825,-0.021568879,0.00017736,-0.011567721,-0.029134898,0.005290604,-0.008967979,-0.032488149,0.015697129
187,Somalia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.020695899,-0.033176977,-0.009143884,-0.025568586,-0.045352302,-0.006359054,-0.013386868,-0.038706958,0.01215545
187,Somalia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.011677152,-0.021436721,-0.002008761,-0.013268949,-0.028338723,0.00152231,-0.009289457,-0.030170372,0.012749168
189,Tanzania,1,Male,27,Age-standardized,Daily smoking prevalence,-0.005319059,-0.014249093,0.004095711,-0.002831152,-0.016320422,0.012782085,-0.00905092,-0.02723466,0.008940068
189,Tanzania,2,Female,27,Age-standardized,Daily smoking prevalence,-0.007353453,-0.019382402,0.005069001,-0.009667967,-0.029841289,0.009650145,-0.003881681,-0.030166313,0.023647321
189,Tanzania,3,Both,27,Age-standardized,Daily smoking prevalence,-0.005404925,-0.013918953,0.003243402,-0.003111703,-0.0155471,0.011389174,-0.008844757,-0.02591682,0.007864931
190,Uganda,1,Male,27,Age-standardized,Daily smoking prevalence,-0.02197817,-0.031601153,-0.011408539,-0.015046606,-0.031836644,0.002162137,-0.032375515,-0.054758437,-0.010795801
190,Uganda,2,Female,27,Age-standardized,Daily smoking prevalence,-0.000761231,-0.011922758,0.01058304,-0.009367304,-0.028157385,0.009065936,0.012147878,-0.012953275,0.036697771
190,Uganda,3,Both,27,Age-standardized,Daily smoking prevalence,-0.017932223,-0.0259468,-0.0089381,-0.014027644,-0.02861079,0.000759589,-0.023789091,-0.042007055,-0.006626758
191,Zambia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.007268727,-0.017785799,0.002398791,-0.007009544,-0.020956079,0.006901969,-0.007657502,-0.027913185,0.010852053
191,Zambia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.005266472,-0.016865602,0.006879329,-0.003623631,-0.021480257,0.015497785,-0.007730735,-0.033109736,0.017924871
191,Zambia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.006697261,-0.015844334,0.002048173,-0.006186142,-0.018290088,0.006426081,-0.00746394,-0.02528077,0.008862828
192,Southern Sub-Saharan Africa,1,Male,27,Age-standardized,Daily smoking prevalence,-0.016143851,-0.019603524,-0.012557827,-0.023469429,-0.028805617,-0.018063053,-0.005155484,-0.01353229,0.002896609
192,Southern Sub-Saharan Africa,2,Female,27,Age-standardized,Daily smoking prevalence,-0.027497161,-0.038248904,-0.016766131,-0.037512347,-0.054311071,-0.019309338,-0.012474383,-0.035777755,0.010739156
192,Southern Sub-Saharan Africa,3,Both,27,Age-standardized,Daily smoking prevalence,-0.019120827,-0.023165837,-0.014976287,-0.027320553,-0.033351436,-0.020839654,-0.006821242,-0.015242768,0.001648518
193,Botswana,1,Male,27,Age-standardized,Daily smoking prevalence,-0.004101161,-0.010675611,0.002202466,-0.005503507,-0.01461153,0.003378561,-0.001997643,-0.015096415,0.010720447
193,Botswana,2,Female,27,Age-standardized,Daily smoking prevalence,-0.009524471,-0.024073469,0.005280931,-0.010641104,-0.033547673,0.012388953,-0.007849521,-0.040765252,0.022562511
193,Botswana,3,Both,27,Age-standardized,Daily smoking prevalence,-0.004786944,-0.010960438,0.001301058,-0.005951559,-0.014275373,0.002149182,-0.003040021,-0.015383885,0.009287281
194,Lesotho,1,Male,27,Age-standardized,Daily smoking prevalence,-0.004017446,-0.009090194,0.001216733,-0.003933771,-0.011406639,0.003181277,-0.004142958,-0.014760375,0.006490986
194,Lesotho,2,Female,27,Age-standardized,Daily smoking prevalence,-0.019477298,-0.035807341,-0.003210691,-0.025487466,-0.051284108,0.001699603,-0.010462048,-0.047176223,0.025644002
194,Lesotho,3,Both,27,Age-standardized,Daily smoking prevalence,-0.003449694,-0.008344588,0.001716871,-0.004209465,-0.011431992,0.002726763,-0.002310037,-0.012509689,0.008254124
195,Namibia,1,Male,27,Age-standardized,Daily smoking prevalence,-0.011438615,-0.017137436,-0.005738727,-0.009575467,-0.018398844,-0.001272602,-0.014233336,-0.025561582,-0.002889586
195,Namibia,2,Female,27,Age-standardized,Daily smoking prevalence,-0.018434819,-0.030428097,-0.005151395,-0.012020056,-0.030903529,0.008175617,-0.028056961,-0.053991903,-0.003218271
195,Namibia,3,Both,27,Age-standardized,Daily smoking prevalence,-0.013633254,-0.019084236,-0.007994424,-0.010354967,-0.018150309,-0.002156198,-0.018550685,-0.028929448,-0.007079214
196,South Africa,1,Male,27,Age-standardized,Daily smoking prevalence,-0.019077964,-0.020902656,-0.017226718,-0.027994573,-0.030825952,-0.025044845,-0.005703049,-0.010080189,-0.001307426
196,South Africa,2,Female,27,Age-standardized,Daily smoking prevalence,-0.028772157,-0.033734791,-0.023715198,-0.041498039,-0.049268279,-0.033347972,-0.009683334,-0.020978263,0.000682684
196,South Africa,3,Both,27,Age-standardized,Daily smoking prevalence,-0.021912474,-0.023890711,-0.019899974,-0.032109171,-0.035336498,-0.029000822,-0.006617429,-0.010795,-0.002318756
197,Swaziland,1,Male,27,Age-standardized,Daily smoking prevalence,-0.022396823,-0.029067062,-0.015346769,-0.033450052,-0.044248533,-0.023565723,-0.005816981,-0.01918531,0.009376543
197,Swaziland,2,Female,27,Age-standardized,Daily smoking prevalence,-0.031430721,-0.046142139,-0.016259599,-0.027481122,-0.052427914,-0.005549823,-0.037355117,-0.069686688,-0.005173073
197,Swaziland,3,Both,27,Age-standardized,Daily smoking prevalence,-0.021409286,-0.027688023,-0.015120094,-0.029700506,-0.039257508,-0.020700954,-0.008972457,-0.021936513,0.003973222
198,Zimbabwe,1,Male,27,Age-standardized,Daily smoking prevalence,-0.002623098,-0.008274614,0.002824868,-0.005370937,-0.013708426,0.002675586,0.001498662,-0.009274961,0.012386392
198,Zimbabwe,2,Female,27,Age-standardized,Daily smoking prevalence,-0.028455334,-0.045994453,-0.011061249,-0.014789217,-0.041110057,0.010071511,-0.048954509,-0.082568318,-0.016406283
198,Zimbabwe,3,Both,27,Age-standardized,Daily smoking prevalence,-0.005406025,-0.010883301,-1.49E-05,-0.006702994,-0.014580101,0.000698256,-0.003460573,-0.014242701,0.006719352
199,Western Sub-Saharan Africa,1,Male,27,Age-standardized,Daily smoking prevalence,-0.016544573,-0.020303588,-0.012915188,-0.020227434,-0.026223104,-0.01438054,-0.011020279,-0.019946966,-0.002278291
199,Western Sub-Saharan Africa,2,Female,27,Age-standardized,Daily smoking prevalence,-0.03011076,-0.0407589,-0.019391092,-0.044460893,-0.060905039,-0.027131395,-0.008585559,-0.029625924,0.012399758
199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,Daily smoking prevalence,-0.018791132,-0.022460284,-0.015296414,-0.024343353,-0.030030109,-0.018768713,-0.010462798,-0.018696439,-0.002723832
200,Benin,1,Male,27,Age-standardized,Daily smoking prevalence,-0.00795142,-0.017653476,0.001798254,-0.00482207,-0.019006209,0.009147663,-0.012645446,-0.033800371,0.008294676
200,Benin,2,Female,27,Age-standardized,Daily smoking prevalence,-0.038300868,-0.062127396,-0.015965734,-0.043877568,-0.078942589,-0.010260487,-0.029935816,-0.077072278,0.015994394
